Waf: Entering directory `/usr/ns-allinone-3.30/ns-3.30/build'
[2440/2530] Compiling scratch/test/epc-group-helper.cc
[2450/2530] Compiling scratch/test/lena-radio-link-failure-6.cc
[2486/2530] Linking build/scratch/test/test
Waf: Leaving directory `/usr/ns-allinone-3.30/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (10.074s)
delay:0.000185841
1588282772.712,200.258,77,26,-3.44572,9.8
1588282772.864,201.64,77,26,-3.4439,10.04
1588282773.32,203.045,77,26,-3.4421,10.28
1588282773.33,203.045,77,26,-3.4421,10.28
1588282773.33,203.045,77,26,-3.4421,10.28
1588282773.184,204.474,77,25,-3.53794,10.52
1588282773.241,190.302,77,26,-3.43857,10.6
1588282773.242,190.302,77,26,-3.43857,10.6
1588282773.243,190.302,77,26,-3.43857,10.6
1588282773.405,189.151,77,26,-3.43685,10.84
1588282773.559,188.029,77,26,-3.43514,11.08
1588282773.560,188.029,77,26,-3.43514,11.08
1588282773.560,188.029,77,26,-3.43514,11.08
1588282773.710,186.936,77,27,-3.34334,11.32
1588282773.858,185.873,77,27,-3.34175,11.56
1588282773.859,185.873,77,27,-3.34175,11.56
1588282773.859,185.873,77,27,-3.34175,11.56
1588282774.28,184.84,77,27,-3.33865,11.8
1588282774.181,183.838,77,27,-3.33715,12.04
1588282774.182,183.838,77,27,-3.33715,12.04
1588282774.182,183.838,77,27,-3.33715,12.04
1588282774.331,182.868,77,27,-3.33567,12.28
1588282774.493,181.928,77,27,-3.33423,12.52
1588282774.494,181.928,77,27,-3.33423,12.52
1588282774.495,181.928,77,27,-3.33423,12.52
1588282774.669,181.022,78,27,-3.33282,12.76
1588282774.834,180.148,78,27,-3.33009,13
1588282774.835,180.148,78,27,-3.33009,13
1588282774.835,180.148,78,27,-3.33009,13
1588282775.20,179.307,78,27,-3.32878,13.24
1588282775.195,178.5,78,27,-3.3275,13.48
1588282775.198,178.5,78,27,-3.3275,13.48
1588282775.198,178.5,78,27,-3.3275,13.48
1588282775.365,177.727,78,27,-3.32626,13.72
1588282775.533,176.988,78,27,-3.32506,13.96
1588282775.534,176.988,78,27,-3.32506,13.96
1588282775.534,176.988,78,27,-3.32506,13.96
1588282775.683,176.285,78,27,-3.32278,14.2
1588282775.834,175.617,78,28,-3.23878,14.44
1588282775.835,175.617,78,28,-3.23878,14.44
1588282775.835,175.617,78,28,-3.23878,14.44
1588282776.25,174.985,78,28,-3.23777,14.68
1588282776.194,174.389,78,28,-3.23681,14.92
1588282776.195,174.389,78,28,-3.23681,14.92
1588282776.195,174.389,78,28,-3.23681,14.92
1588282776.358,173.829,78,28,-3.23588,15.16
1588282776.521,173.307,78,28,-3.23416,15.4
1588282776.521,173.307,78,28,-3.23416,15.4
1588282776.522,173.307,78,28,-3.23416,15.4
1588282776.679,172.822,78,28,-3.23337,15.64
1588282776.829,172.375,78,28,-3.23262,15.88
1588282776.830,172.375,78,28,-3.23262,15.88
1588282776.830,172.375,78,28,-3.23262,15.88
1588282777.16,171.965,78,28,-3.23191,16.12
1588282777.174,171.594,78,28,-3.23125,16.36
1588282777.175,171.594,78,28,-3.23125,16.36
1588282777.175,171.594,78,28,-3.23125,16.36
1588282777.341,171.261,78,28,-3.23006,16.6
1588282777.509,170.967,78,28,-3.22954,16.84
1588282777.510,170.967,78,28,-3.22954,16.84
1588282777.511,170.967,78,28,-3.22954,16.84
1588282777.677,170.711,78,28,-3.22907,17.08
1588282777.855,170.495,78,28,-3.22864,17.32
1588282777.856,170.495,78,28,-3.22864,17.32
1588282777.856,170.495,78,28,-3.22864,17.32
1588282778.20,170.318,78,28,-3.22827,17.56
1588282778.186,170.18,78,28,-3.22766,17.8
1588282778.187,170.18,78,28,-3.22766,17.8
1588282778.187,170.18,78,28,-3.22766,17.8
1588282778.338,170.081,78,28,-3.22743,18.04
1588282778.500,170.022,78,28,-3.22725,18.28
1588282778.500,170.022,78,28,-3.22725,18.28
1588282778.501,170.022,78,28,-3.22725,18.28
1588282778.655,170.003,78,28,-3.22712,18.52
1588282778.805,170.023,78,28,-3.22704,18.76
1588282778.806,170.023,78,28,-3.22704,18.76
1588282778.807,170.023,78,28,-3.22704,18.76
1588282778.956,170.082,78,28,-3.22703,19
1588282779.129,170.181,78,28,-3.2271,19.24
1588282779.129,170.181,78,28,-3.2271,19.24
1588282779.130,170.181,78,28,-3.2271,19.24
1588282779.281,170.32,78,28,-3.22722,19.48
1588282779.432,170.497,78,28,-3.22739,19.72
1588282779.433,170.497,78,28,-3.22739,19.72
1588282779.433,170.497,78,28,-3.22739,19.72
1588282779.592,170.714,78,28,-3.22761,19.96
1588282779.744,170.97,78,28,-3.2282,20.2
1588282779.744,170.97,78,28,-3.2282,20.2
1588282779.745,170.97,78,28,-3.2282,20.2
1588282779.895,171.265,78,28,-3.22856,20.44
1588282780.68,171.598,78,28,-3.22898,20.68
1588282780.68,171.598,78,28,-3.22898,20.68
1588282780.69,171.598,78,28,-3.22898,20.68
1588282780.229,171.97,78,28,-3.22944,20.92
1588282780.380,172.38,78,28,-3.22995,21.16
1588282780.380,172.38,78,28,-3.22995,21.16
1588282780.381,172.38,78,28,-3.22995,21.16
1588282780.539,172.828,78,28,-3.23112,21.4
1588282780.690,173.313,78,28,-3.23177,21.64
1588282780.691,173.313,78,28,-3.23177,21.64
1588282780.691,173.313,78,28,-3.23177,21.64
1588282780.841,173.836,78,28,-3.23246,21.88
1588282780.999,174.396,78,28,-3.23321,22.12
1588282781.1,174.396,78,28,-3.23321,22.12
1588282781.1,174.396,78,28,-3.23321,22.12
1588282781.169,174.992,78,28,-3.23399,22.36
1588282781.338,175.625,78,28,-3.23569,22.6
1588282781.339,175.625,78,28,-3.23569,22.6
1588282781.339,175.625,78,28,-3.23569,22.6
1588282781.510,176.293,78,28,-3.23661,22.84
1588282781.659,176.997,78,28,-3.23757,23.08
1588282781.660,176.997,78,28,-3.23757,23.08
1588282781.661,176.997,78,28,-3.23757,23.08
1588282781.811,177.736,78,28,-3.23856,23.32
1588282781.965,178.509,78,28,-3.2396,23.56
1588282781.966,178.509,78,28,-3.2396,23.56
1588282781.966,178.509,78,28,-3.2396,23.56
1588282782.130,179.317,78,28,-3.24179,23.8
1588282782.284,180.158,78,28,-3.24294,24.04
1588282782.284,180.158,78,28,-3.24294,24.04
1588282782.285,180.158,78,28,-3.24294,24.04
1588282782.440,181.033,78,28,-3.24413,24.28
1588282782.593,181.94,78,27,-3.32851,24.52
1588282782.594,181.94,78,27,-3.32851,24.52
1588282782.594,181.94,78,27,-3.32851,24.52
1588282782.747,182.879,78,27,-3.32981,24.76
1588282782.903,183.85,78,27,-3.33253,25
1588282782.904,183.85,78,27,-3.33253,25
1588282782.904,183.85,78,27,-3.33253,25
1588282783.71,184.853,77,27,-3.33393,25.24
1588282783.225,185.886,77,27,-3.33537,25.48
1588282783.226,185.886,77,27,-3.33537,25.48
1588282783.226,185.886,77,27,-3.33537,25.48
1588282783.387,186.949,77,27,-3.33684,25.72
1588282783.543,188.043,77,27,-3.33834,25.96
1588282783.544,188.043,77,27,-3.33834,25.96
1588282783.544,188.043,77,27,-3.33834,25.96
1588282783.695,189.165,77,27,-3.34142,26.2
1588282783.846,190.316,77,27,-3.343,26.44
1588282783.846,190.316,77,27,-3.343,26.44
1588282783.846,190.316,77,27,-3.343,26.44
1588282784.6,191.495,77,27,-3.34461,26.68
1588282784.169,192.702,77,27,-3.34625,26.92
1588282784.169,192.702,77,27,-3.34625,26.92
1588282784.170,192.702,77,27,-3.34625,26.92
1588282784.333,193.936,77,27,-3.34791,27.16
1588282784.490,195.196,77,27,-3.3513,27.4
1588282784.491,195.196,77,27,-3.3513,27.4
1588282784.491,195.196,77,27,-3.3513,27.4
1588282784.646,196.483,77,26,-3.44352,27.64
1588282784.799,197.795,77,26,-3.44534,27.88
1588282784.799,197.795,77,26,-3.44534,27.88
1588282784.800,197.795,77,26,-3.44534,27.88
1588282784.956,199.133,77,26,-3.44718,28.12
1588282785.129,200.495,77,26,-3.44903,28.36
1588282785.130,200.495,77,26,-3.44903,28.36
1588282785.130,200.495,77,26,-3.44903,28.36
1588282785.287,201.881,77,26,-3.4528,28.6
1588282785.450,203.29,77,26,-3.45471,28.84
1588282785.450,203.29,77,26,-3.45471,28.84
1588282785.451,203.29,77,26,-3.45471,28.84
1588282785.605,204.723,77,26,-3.45664,29.08
1588282785.755,206.179,77,26,-3.45858,29.32
1588282785.755,206.179,77,26,-3.45858,29.32
1588282785.756,206.179,77,26,-3.45858,29.32
1588282785.919,207.656,77,26,-3.46054,29.56
1588282786.87,209.155,76,26,-3.46449,29.8
1588282786.87,209.155,76,26,-3.46449,29.8
1588282786.88,209.155,76,26,-3.46449,29.8
1588282786.238,210.676,76,25,-3.56515,30.04
1588282786.402,212.217,76,25,-3.56724,30.28
1588282786.403,212.217,76,25,-3.56724,30.28
1588282786.403,212.217,76,25,-3.56724,30.28
1588282786.556,213.779,76,25,-3.56934,30.52
1588282786.712,215.36,76,25,-3.57145,30.76
1588282786.712,215.36,76,25,-3.57145,30.76
1588282786.712,215.36,76,25,-3.57145,30.76
1588282786.868,216.961,76,25,-3.5757,31
1588282787.36,218.581,76,25,-3.57784,31.24
1588282787.36,218.581,76,25,-3.57784,31.24
1588282787.36,218.581,76,25,-3.57784,31.24
1588282787.188,220.219,76,25,-3.57999,31.48
1588282787.364,221.876,76,25,-3.58215,31.72
1588282787.365,221.876,76,25,-3.58215,31.72
1588282787.365,221.876,76,25,-3.58215,31.72
1588282787.533,223.55,76,24,-3.69163,31.96
1588282787.690,225.242,76,24,-3.68713,32.2
1588282787.691,225.242,76,24,-3.68713,32.2
1588282787.691,225.242,76,24,-3.68713,32.2
1588282787.847,226.951,76,24,-3.68489,32.44
1588282788.32,228.676,76,24,-3.68267,32.68
1588282788.33,228.676,76,24,-3.68267,32.68
1588282788.33,228.676,76,24,-3.68267,32.68
1588282788.198,230.418,76,24,-3.68045,32.92
1588282788.353,232.176,76,24,-3.67824,33.16
1588282788.353,232.176,76,24,-3.67824,33.16
1588282788.353,232.176,76,24,-3.67824,33.16
1588282788.534,233.949,75,24,-3.67385,33.4
1588282788.684,235.737,75,23,-3.78784,33.64
change
1588282788.690,235.737,75,23,-3.78784,33.64
change
1588282788.691,235.737,75,23,-3.78784,33.64
change
1588282788.806,205.224,76,26,-3.46218,33.8
1588282788.807,205.224,76,26,-3.46218,33.8
1588282788.807,205.224,76,26,-3.46218,33.8
1588282788.961,203.783,77,26,-3.46119,34.04
1588282789.131,202.365,77,26,-3.45972,34.28
1588282789.131,202.365,77,26,-3.45972,34.28
1588282789.132,202.365,77,26,-3.45972,34.28
1588282789.306,200.971,77,26,-3.45802,34.52
1588282789.466,199.601,77,26,-3.4562,34.76
1588282789.467,199.601,77,26,-3.4562,34.76
1588282789.467,199.601,77,26,-3.4562,34.76
1588282789.638,198.255,77,26,-3.45246,35
1588282789.791,196.934,77,26,-3.45059,35.24
1588282789.792,196.934,77,26,-3.45059,35.24
1588282789.793,196.934,77,26,-3.45059,35.24
1588282789.948,195.638,77,26,-3.44872,35.48
1588282790.110,194.369,77,26,-3.44687,35.72
1588282790.110,194.369,77,26,-3.44687,35.72
1588282790.111,194.369,77,26,-3.44687,35.72
1588282790.264,193.125,77,26,-3.44504,35.96
1588282790.427,191.909,77,26,-3.44144,36.2
1588282790.428,191.909,77,26,-3.44144,36.2
1588282790.428,191.909,77,26,-3.44144,36.2
1588282790.597,190.72,77,26,-3.43968,36.44
1588282790.754,189.56,77,27,-3.34764,36.68
1588282790.755,189.56,77,27,-3.34764,36.68
1588282790.755,189.56,77,27,-3.34764,36.68
1588282790.912,188.427,77,27,-3.34598,36.92
1588282791.68,187.324,77,27,-3.34435,37.16
1588282791.68,187.324,77,27,-3.34435,37.16
1588282791.69,187.324,77,27,-3.34435,37.16
1588282791.224,186.25,77,27,-3.34117,37.4
1588282791.378,185.207,77,27,-3.33962,37.64
1588282791.378,185.207,77,27,-3.33962,37.64
1588282791.379,185.207,77,27,-3.33962,37.64
1588282791.545,184.193,77,27,-3.33809,37.88
1588282791.697,183.211,77,27,-3.3366,38.12
1588282791.697,183.211,77,27,-3.3366,38.12
1588282791.698,183.211,77,27,-3.3366,38.12
1588282791.848,182.261,77,27,-3.33513,38.36
1588282792.6,181.343,78,27,-3.3323,38.6
1588282792.6,181.343,78,27,-3.3323,38.6
1588282792.7,181.343,78,27,-3.3323,38.6
1588282792.177,180.457,78,27,-3.33093,38.84
1588282792.331,179.604,78,27,-3.3296,39.08
1588282792.332,179.604,78,27,-3.3296,39.08
1588282792.332,179.604,78,27,-3.3296,39.08
1588282792.488,178.785,78,27,-3.3283,39.32
1588282792.649,177.999,78,27,-3.32704,39.56
1588282792.650,177.999,78,27,-3.32704,39.56
1588282792.650,177.999,78,27,-3.32704,39.56
1588282792.803,177.248,78,27,-3.32463,39.8
1588282792.960,176.532,78,27,-3.32348,40.04
1588282792.961,176.532,78,27,-3.32348,40.04
1588282792.961,176.532,78,27,-3.32348,40.04
1588282793.118,175.852,78,27,-3.32237,40.28
1588282793.287,175.207,78,27,-3.3213,40.52
1588282793.288,175.207,78,27,-3.3213,40.52
1588282793.289,175.207,78,27,-3.3213,40.52
1588282793.456,174.598,78,27,-3.32028,40.76
1588282793.619,174.025,78,28,-3.23555,41
1588282793.619,174.025,78,28,-3.23555,41
1588282793.620,174.025,78,28,-3.23555,41
1588282793.772,173.49,78,28,-3.23468,41.24
1588282793.926,172.991,78,28,-3.23386,41.48
1588282793.927,172.991,78,28,-3.23386,41.48
1588282793.927,172.991,78,28,-3.23386,41.48
1588282794.84,172.53,78,28,-3.23308,41.72
1588282794.239,172.107,78,28,-3.23235,41.96
1588282794.240,172.107,78,28,-3.23235,41.96
1588282794.240,172.107,78,28,-3.23235,41.96
1588282794.395,171.722,78,28,-3.23101,42.2
1588282794.562,171.376,78,28,-3.23042,42.44
1588282794.562,171.376,78,28,-3.23042,42.44
1588282794.563,171.376,78,28,-3.23042,42.44
1588282794.715,171.068,78,28,-3.22987,42.68
1588282794.832,170.798,78,28,-3.22936,42.92
1588282794.833,170.798,78,28,-3.22936,42.92
1588282794.833,170.798,78,28,-3.22936,42.92
1588282794.990,170.568,78,28,-3.22891,43.16
1588282795.141,170.377,78,28,-3.22814,43.4
1588282795.149,170.377,78,28,-3.22814,43.4
1588282795.150,170.377,78,28,-3.22814,43.4
1588282795.314,170.225,78,28,-3.22783,43.64
1588282795.472,170.112,78,28,-3.22757,43.88
1588282795.472,170.112,78,28,-3.22757,43.88
1588282795.473,170.112,78,28,-3.22757,43.88
1588282795.634,170.039,78,28,-3.22736,44.12
1588282795.785,170.005,78,28,-3.2272,44.36
1588282795.786,170.005,78,28,-3.2272,44.36
1588282795.786,170.005,78,28,-3.2272,44.36
1588282795.941,170.011,78,28,-3.22702,44.6
1588282796.98,170.057,78,28,-3.22701,44.84
1588282796.98,170.057,78,28,-3.22701,44.84
1588282796.99,170.057,78,28,-3.22701,44.84
1588282796.253,170.141,78,28,-3.22705,45.08
1588282796.409,170.266,78,28,-3.22714,45.32
1588282796.410,170.266,78,28,-3.22714,45.32
1588282796.410,170.266,78,28,-3.22714,45.32
1588282796.577,170.429,78,28,-3.22728,45.56
1588282796.729,170.632,78,28,-3.2277,45.8
1588282796.730,170.632,78,28,-3.2277,45.8
1588282796.730,170.632,78,28,-3.2277,45.8
1588282796.883,170.874,78,28,-3.22799,46.04
1588282797.47,171.155,78,28,-3.22833,46.28
1588282797.48,171.155,78,28,-3.22833,46.28
1588282797.49,171.155,78,28,-3.22833,46.28
1588282797.202,171.474,78,27,-3.31126,46.52
1588282797.362,171.832,78,27,-3.3117,46.76
1588282797.363,171.832,78,27,-3.3117,46.76
1588282797.363,171.832,78,27,-3.3117,46.76
1588282797.533,172.229,78,27,-3.31275,47
1588282797.685,172.663,78,27,-3.31335,47.24
1588282797.685,172.663,78,27,-3.31335,47.24
1588282797.686,172.663,78,27,-3.31335,47.24
1588282797.836,173.135,78,27,-3.31399,47.48
1588282798.1,173.645,78,27,-3.31469,47.72
1588282798.2,173.645,78,27,-3.31469,47.72
1588282798.2,173.645,78,27,-3.31469,47.72
1588282798.153,174.191,78,27,-3.31543,47.96
1588282798.304,174.774,78,27,-3.31705,48.2
1588282798.305,174.774,78,27,-3.31705,48.2
1588282798.305,174.774,78,27,-3.31705,48.2
1588282798.466,175.394,78,27,-3.31792,48.44
1588282798.627,176.05,78,27,-3.31884,48.68
1588282798.628,176.05,78,27,-3.31884,48.68
1588282798.628,176.05,78,27,-3.31884,48.68
1588282798.778,176.741,78,27,-3.31981,48.92
1588282798.933,177.467,78,27,-3.32082,49.16
1588282798.933,177.467,78,27,-3.32082,49.16
1588282798.934,177.467,78,27,-3.32082,49.16
1588282799.90,178.228,78,27,-3.32296,49.4
1588282799.242,179.024,78,27,-3.32409,49.64
1588282799.242,179.024,78,27,-3.32409,49.64
1588282799.243,179.024,78,27,-3.32409,49.64
1588282799.402,179.853,78,27,-3.32526,49.88
1588282799.564,180.716,78,27,-3.32646,50.12
1588282799.565,180.716,78,27,-3.32646,50.12
1588282799.565,180.716,78,27,-3.32646,50.12
1588282799.716,181.611,78,27,-3.32771,50.36
1588282799.870,182.539,78,26,-3.41993,50.6
1588282799.870,182.539,78,26,-3.41993,50.6
1588282799.871,182.539,78,26,-3.41993,50.6
1588282800.28,183.499,78,26,-3.42134,50.84
1588282800.180,184.49,78,26,-3.42277,51.08
1588282800.181,184.49,78,26,-3.42277,51.08
1588282800.181,184.49,78,26,-3.42277,51.08
1588282800.333,185.513,77,26,-3.42425,51.32
1588282800.524,186.565,77,26,-3.42575,51.56
1588282800.525,186.565,77,26,-3.42575,51.56
1588282800.525,186.565,77,26,-3.42575,51.56
1588282800.698,187.648,77,26,-3.42886,51.8
1588282800.866,188.76,77,26,-3.43045,52.04
1588282800.867,188.76,77,26,-3.43045,52.04
1588282800.867,188.76,77,26,-3.43045,52.04
1588282801.42,189.901,77,26,-3.43208,52.28
1588282801.225,191.07,77,26,-3.43373,52.52
1588282801.225,191.07,77,26,-3.43373,52.52
1588282801.226,191.07,77,26,-3.43373,52.52
1588282801.396,192.267,77,26,-3.43542,52.76
1588282801.605,193.491,77,25,-3.53641,53
1588282801.606,193.491,77,25,-3.53641,53
1588282801.606,193.491,77,25,-3.53641,53
1588282801.789,194.742,77,25,-3.53824,53.24
1588282801.980,196.019,77,25,-3.54009,53.48
1588282801.982,196.019,77,25,-3.54009,53.48
1588282801.982,196.019,77,25,-3.54009,53.48
1588282802.163,197.323,77,25,-3.54196,53.72
1588282802.321,198.651,77,25,-3.54386,53.96
1588282802.321,198.651,77,25,-3.54386,53.96
1588282802.322,198.651,77,25,-3.54386,53.96
1588282802.478,200.004,77,25,-3.54397,54.2
1588282802.657,201.382,77,25,-3.54208,54.44
1588282802.658,201.382,77,25,-3.54208,54.44
1588282802.658,201.382,77,25,-3.54208,54.44
1588282802.810,202.783,77,25,-3.5402,54.68
1588282802.960,204.208,77,25,-3.53835,54.92
1588282802.961,204.208,77,25,-3.53835,54.92
1588282802.961,204.208,77,25,-3.53835,54.92
1588282803.125,205.655,77,24,-3.64221,55.16
1588282803.156,189.552,77,26,-3.43723,55.2
1588282803.156,189.552,77,26,-3.43723,55.2
1588282803.157,189.552,77,26,-3.43723,55.2
1588282803.356,188.42,77,26,-3.43552,55.44
1588282803.556,187.317,77,26,-3.43384,55.68
1588282803.556,187.317,77,26,-3.43384,55.68
1588282803.557,187.317,77,26,-3.43384,55.68
1588282803.714,186.244,77,26,-3.43218,55.92
1588282803.867,185.2,77,26,-3.43055,56.16
1588282803.867,185.2,77,26,-3.43055,56.16
1588282803.868,185.2,77,26,-3.43055,56.16
1588282804.33,184.187,77,26,-3.42738,56.4
1588282804.186,183.205,77,26,-3.42584,56.64
1588282804.187,183.205,77,26,-3.42584,56.64
1588282804.187,183.205,77,26,-3.42584,56.64
1588282804.342,182.255,77,26,-3.42434,56.88
1588282804.504,181.337,78,26,-3.42286,57.12
1588282804.505,181.337,78,26,-3.42286,57.12
1588282804.505,181.337,78,26,-3.42286,57.12
1588282804.671,180.451,78,26,-3.42142,57.36
1588282804.824,179.599,78,26,-3.41865,57.6
1588282804.825,179.599,78,26,-3.41865,57.6
1588282804.825,179.599,78,26,-3.41865,57.6
1588282804.983,178.78,78,26,-3.41731,57.84
1588282805.143,177.995,78,27,-3.32654,58.08
1588282805.145,177.995,78,27,-3.32654,58.08
1588282805.146,177.995,78,27,-3.32654,58.08
1588282805.301,177.244,78,27,-3.32533,58.32
1588282805.459,176.528,78,27,-3.32416,58.56
1588282805.460,176.528,78,27,-3.32416,58.56
1588282805.460,176.528,78,27,-3.32416,58.56
1588282805.628,175.848,78,27,-3.32193,58.8
1588282805.781,175.203,78,27,-3.32088,59.04
1588282805.782,175.203,78,27,-3.32088,59.04
1588282805.782,175.203,78,27,-3.32088,59.04
1588282805.952,174.594,78,27,-3.31987,59.28
1588282806.124,174.022,78,27,-3.3189,59.52
1588282806.124,174.022,78,27,-3.3189,59.52
1588282806.125,174.022,78,27,-3.3189,59.52
1588282806.296,173.487,78,27,-3.31798,59.76
1588282806.461,172.988,78,27,-3.31626,60
1588282806.462,172.988,78,27,-3.31626,60
1588282806.462,172.988,78,27,-3.31626,60
1588282806.630,172.528,78,27,-3.31547,60.24
1588282806.791,172.105,78,27,-3.31473,60.48
1588282806.792,172.105,78,27,-3.31473,60.48
1588282806.792,172.105,78,27,-3.31473,60.48
1588282806.953,171.72,78,27,-3.31403,60.72
1588282807.114,171.374,78,27,-3.31339,60.96
1588282807.115,171.374,78,27,-3.31339,60.96
1588282807.115,171.374,78,27,-3.31339,60.96
1588282807.273,171.066,78,27,-3.31224,61.2
1588282807.434,170.797,78,27,-3.31173,61.44
1588282807.435,170.797,78,27,-3.31173,61.44
1588282807.436,170.797,78,27,-3.31173,61.44
1588282807.620,170.567,78,27,-3.31128,61.68
1588282807.812,170.376,78,27,-3.31088,61.92
1588282807.813,170.376,78,27,-3.31088,61.92
1588282807.813,170.376,78,27,-3.31088,61.92
1588282807.994,170.224,78,27,-3.31053,62.16
1588282808.170,170.112,78,27,-3.30998,62.4
1588282808.171,170.112,78,27,-3.30998,62.4
1588282808.172,170.112,78,27,-3.30998,62.4
1588282808.343,170.039,78,27,-3.30978,62.64
1588282808.514,170.005,78,27,-3.30963,62.88
1588282808.515,170.005,78,27,-3.30963,62.88
1588282808.515,170.005,78,27,-3.30963,62.88
1588282808.710,170.011,78,27,-3.30954,63.12
1588282808.892,170.057,78,27,-3.3095,63.36
1588282808.893,170.057,78,27,-3.3095,63.36
1588282808.893,170.057,78,27,-3.3095,63.36
1588282809.84,170.142,78,27,-3.30957,63.6
1588282809.254,170.267,78,27,-3.30968,63.84
1588282809.255,170.267,78,27,-3.30968,63.84
1588282809.255,170.267,78,27,-3.30968,63.84
1588282809.442,170.43,78,27,-3.30984,64.08
1588282809.635,170.634,78,27,-3.31006,64.32
1588282809.635,170.634,78,27,-3.31006,64.32
1588282809.636,170.634,78,27,-3.31006,64.32
1588282809.811,170.876,78,27,-3.31033,64.56
1588282809.985,171.157,78,27,-3.31101,64.8
1588282809.985,171.157,78,27,-3.31101,64.8
